Student_ID,Student Domain
7655652,Technical
7692306,Technical
7663307,Other
7686477,Other
7685696,Technical
78666678,Other
78657015,Management
7711582,Technical
7660477,Technical
7705338,Technical
7692763,Other
7689225,Technical
7678573,Technical
7680721,Technical
7663852,Technical
7658938,Management
78667793,Technical
78665045,Management
7660668,Other
7668394,Management
7677208,Management
7680839,Technical
78667782,Other
7694582,Technical
78665688,Management
7711331,Other
7686862,Technical
7710672,Other
7683157,Other
78661166,Technical
7686968,Technical
7677426,Technical
7697330,Management
7658813,Technical
7698699,Other
7657823,Technical
7669631,Technical
7661687,Non-Technical
7670865,Technical
7695896,Technical
7670493,Non-Technical
7670761,Management
7704504,Other
7700055,Non-Technical
78668094,Technical
7692443,Technical
7693519,Technical
78658130,Non-Technical
78655374,Other
78657823,Management
7687733,Non-Technical
7672490,Non-Technical
7700668,Other
7678136,Technical
78658376,Technical
7672678,Other
7658461,Non-Technical
7687388,Technical
7707794,Non-Technical
7701336,Non-Technical
7673493,Non-Technical
7690797,Technical
7709017,Non-Technical
7677008,Technical
78659659,Technical
7701579,Management
7680656,Technical
7694403,Other
7707986,Other
7710823,Technical
7679816,Other
7699334,Other
7701643,Non-Technical
7654472,Technical
7666551,Non-Technical
7693213,Other
78660221,Technical
78661898,Management
7675004,Technical
7662440,Technical
7680488,Technical
78663943,Technical
7700430,Management
78658339,Technical
7708979,Other
78665599,Technical
7659170,Management
7700840,Other
7672962,Management
78657695,Technical
7656638,Management
7681804,Finance
7672517,Technical
7709754,Technical
7678107,Management
7707242,Non-Technical
7663790,Other
78668457,Non-Technical
7700823,Technical
7695044,Technical
7687307,Other
7691121,Technical
78657169,Technical
7671742,Technical
7710683,Non-Technical
78658388,Non-Technical
7665745,Technical
7689183,Management
7683416,Technical
7698731,Technical
7709013,Other
7698933,Technical
7682317,Management
7696024,Other
7679636,Technical
7683589,Other
7708157,Non-Technical
7711638,Other
7656013,Non-Technical
7659250,Technical
7681817,Technical
78657662,Technical
78664380,Other
7710767,Other
7709252,Technical
7686390,Technical
7677507,Technical
7687347,Non-Technical
7684624,Technical
7669334,Technical
78662648,Non-Technical
78664954,Other
7661879,Technical
7699139,Technical
78660672,Technical
7696241,Technical
7664052,Other
7687580,Technical
7675471,Technical
78668114,Other
7654623,Non-Technical
7660600,Technical
7663099,Technical
7699457,Technical
78660253,Technical
7695805,Technical
7710850,Other
78654635,Technical
7685080,Management
7672026,Technical
7699563,Technical
7699699,Technical
7673434,Technical
7686704,Technical
7666253,Other
7655017,Technical
7658274,Technical
78667214,Non-Technical
7678497,Other
7704211,Technical
78658916,Management
7657856,Technical
7654576,Technical
7668869,Technical
7708259,Technical
78662814,Technical
7707228,Other
7667808,Technical
7658656,Technical
7706032,Non-Technical
7691487,Other
7681225,Technical
78656705,Other
7684865,Technical
7700158,Technical
7707737,Technical
7698273,Technical
78658563,Other
78660721,Technical
7665738,Technical
78656905,Other
7658730,Technical
7681603,Technical
7685837,Technical
7657519,Management
7703436,Technical
7682310,Technical
7700246,Technical
78661714,Technical
7657761,Non-Technical
7704322,Technical
7702414,Management
7694001,Technical
7679862,Management
78667048,Technical
7676587,Technical
7658542,Technical
7681060,Technical
7680205,Management
7656312,Management
7696168,Management
7699202,Other
78662314,Other
7686690,Non-Technical
7656682,Technical
7665934,Technical
7679923,Technical
7699831,Other
7667415,Technical
7681666,Finance
7687203,Technical
7691979,Management
7684832,Technical
7666328,Technical
7667359,Technical
7706732,Technical
7674881,Management
7702229,Management
78664727,Technical
7657208,Technical
7660270,Technical
7664328,Technical
78656666,Technical
7676975,Technical
7701353,Other
7711028,Management
7706792,Technical
7655334,Technical
7695878,Non-Technical
7659775,Technical
7670966,Non-Technical
78660426,Technical
7692512,Non-Technical
78665439,Technical
7656392,Management
7671346,Other
7700074,Technical
7698111,Technical
7698942,Technical
7705584,Non-Technical
7686421,Other
7708735,Other
78665084,Non-Technical
7678736,Technical
7671511,Management
7681942,Non-Technical
7667162,Technical
7695674,Management
7696280,Technical
7705248,Technical
7657876,Technical
7671514,Management
78659992,Finance
7675204,Technical
7698433,Technical
7684658,Technical
78663971,Technical
7706194,Technical
7691648,Non-Technical
7694694,Technical
7705972,Technical
7664811,Technical
7705373,Other
7710952,Management
7677494,Non-Technical
78665381,Management
7673741,Other
7681816,Technical
7702344,Technical
78663671,Technical
7673554,Management
7695186,Non-Technical
78665254,Other
7708583,Technical
7666808,Non-Technical
78654625,Non-Technical
7655259,Non-Technical
7686145,Management
7654728,Technical
7680340,Technical
7693761,Non-Technical
78667466,Other
7665444,Technical
78663041,Technical
7669788,Technical
7684395,Technical
7686850,Technical
7696407,Technical
7657704,Technical
7689391,Management
7690637,Other
7707605,Other
7683801,Technical
7686917,Technical
7689406,Technical
7660332,Management
7683425,Technical
7704004,Other
7663123,Technical
7695010,Management
7681671,Technical
7701992,Technical
78666086,Non-Technical
78666387,Non-Technical
78665773,Technical
7676690,Technical
78656791,Technical
78664846,Management
7659099,Technical
7657449,Non-Technical
7658887,Technical
7702448,Technical
7691798,Technical
7690610,Technical
7706727,Technical
7671149,Management
78660480,Technical
7700411,Technical
7693156,Technical
7671624,Other
7671078,Technical
78659543,Technical
7710137,Technical
7683622,Technical
78657547,Other
7665179,Other
78657341,Technical
7663606,Technical
7709936,Technical
7709005,Other
7678732,Technical
78657193,Non-Technical
78659574,Non-Technical
7686481,Technical
78654908,Other
7699241,Other
7667464,Other
7693980,Finance
78657444,Management
7656185,Non-Technical
7702432,Technical
7700224,Non-Technical
78666786,Technical
7654466,Other
7656198,Technical
78662113,Technical
7691677,Technical
7701994,Technical
7694874,Technical
7708640,Technical
7665049,Technical
7695549,Non-Technical
7693007,Technical
78655694,Technical
7664779,Technical
7699243,Technical
7671050,Non-Technical
7662734,Technical
7695582,Other
7660317,Technical
7681259,Technical
7684705,Non-Technical
7669597,Technical
7706052,Technical
7699038,Management
7671727,Technical
7676246,Other
78657667,Other
7681134,Technical
7692495,Technical
7694161,Other
7694145,Technical
7663341,Technical
78655009,Technical
7696151,Technical
7664043,Management
7659844,Other
7673059,Management
7686173,Technical
7687194,Technical
7679825,Technical
7696490,Management
7665550,Other
7669780,Technical
7679094,Other
7659353,Non-Technical
7680208,Technical
7688969,Other
7705323,Non-Technical
7687039,Technical
7703766,Technical
7684712,Technical
7683878,Management
7689489,Technical
7688079,Technical
7710050,Non-Technical
7680266,Technical
7707122,Technical
78658757,Non-Technical
78659671,Non-Technical
7679714,Other
7671124,Technical
78654848,Non-Technical
7674156,Technical
7681239,Technical
7662793,Management
78658250,Technical
7681509,Other
78663222,Technical
7699459,Non-Technical
7694362,Technical
7656451,Management
7699403,Non-Technical
78665724,Technical
7682224,Technical
7671347,Non-Technical
7705993,Technical
7655088,Non-Technical
7676480,Technical
78662881,Technical
7658280,Management
78663443,Other
7667822,Technical
7664950,Non-Technical
7662953,Technical
78659020,Technical
7707204,Management
7665438,Non-Technical
7664620,Other
7695981,Other
7698859,Technical
7705617,Technical
7655699,Other
7684210,Technical
7691651,Technical
78657270,Other
7690861,Other
7674693,Technical
7658907,Technical
78660220,Technical
7660166,Technical
78655565,Technical
78656099,Technical
7694572,Other
78656290,Other
7659484,Technical
7674714,Technical
7660219,Technical
7674291,Other
7668842,Other
7703606,Technical
7670404,Technical
78654687,Technical
7664644,Non-Technical
7696693,Technical
7682010,Technical
7679100,Technical
7685303,Non-Technical
78666449,Management
7699929,Other
7677513,Technical
78662255,Other
7683633,Technical
7671827,Non-Technical
7671009,Technical
7666409,Finance
78662026,Technical
7656723,Technical
78659424,Technical
7689058,Non-Technical
7659640,Technical
7701656,Management
7679754,Technical
7700305,Technical
7691091,Management
7658343,Technical
7700848,Other
7683507,Management
7686870,Technical
7667116,Other
7706899,Technical
7694416,Technical
7690779,Non-Technical
7656879,Technical
7685360,Other
7710334,Other
7698897,Technical
7679376,Technical
7679142,Non-Technical
7658679,Technical
7684942,Technical
7681915,Technical
7696352,Technical
7685917,Other
7692323,Other
7673781,Other
7696006,Technical
78657077,Technical
7693814,Technical
7678171,Technical
7700389,Technical
7703395,Non-Technical
7709194,Technical
7691498,Management
7681409,Management
7709248,Non-Technical
7687970,Technical
78665051,Management
7702071,Other
78663576,Technical
7664812,Non-Technical
7664975,Other
7676103,Technical
7672229,Technical
78665777,Management
7685431,Technical
7688757,Technical
7658098,Technical
7708693,Technical
7693408,Technical
7701562,Technical
7700176,Technical
78664616,Technical
7673639,Non-Technical
7669966,Non-Technical
78664955,Non-Technical
7659785,Technical
7687081,Technical
7690837,Technical
78657816,Management
7658058,Technical
78654667,Technical
7666410,Non-Technical
7672885,Technical
7707888,Technical
7689312,Technical
7702948,Technical
7702805,Other
7666924,Other
7695610,Technical
78658679,Technical
7674566,Technical
78661777,Non-Technical
7660606,Non-Technical
78663161,Non-Technical
7678768,Non-Technical
78659090,Other
7654415,Technical
78668058,Technical
7707876,Technical
7679444,Technical
7674844,Technical
7697888,Management
78659094,Non-Technical
7681707,Technical
7686922,Management
7665885,Technical
7701401,Other
7687257,Non-Technical
7673701,Technical
7681891,Finance
7711528,Non-Technical
7698669,Technical
7711137,Non-Technical
78663233,Technical
7691062,Technical
78661747,Other
7702375,Technical
7700717,Technical
7666561,Technical
7660358,Technical
7657058,Non-Technical
7695166,Non-Technical
7695074,Technical
7666446,Other
7665990,Technical
7682378,Technical
7691047,Management
7677750,Other
78667589,Technical
7696063,Technical
7667522,Technical
7672908,Technical
7696342,Technical
7695729,Other
7666955,Technical
7664853,Other
7676249,Non-Technical
7699850,Management
78657801,Technical
7687695,Management
78662873,Technical
78659101,Management
7699968,Technical
7711230,Technical
7673538,Non-Technical
7687167,Non-Technical
7664434,Other
7660237,Non-Technical
7655361,Technical
7709333,Other
7667565,Other
7664933,Technical
78656845,Non-Technical
7668829,Technical
7709699,Non-Technical
7699728,Technical
7695491,Non-Technical
78667099,Technical
7687752,Technical
7662038,Technical
7695626,Technical
7703207,Other
7664037,Technical
7709156,Technical
7666920,Technical
7684799,Technical
78660399,Technical
78667438,Technical
7685291,Technical
7662688,Technical
7657603,Non-Technical
7656650,Technical
78667627,Other
7663006,Technical
78656489,Other
7670214,Technical
7696447,Management
7685352,Non-Technical
7659860,Non-Technical
7691051,Management
78662921,Technical
7699977,Other
7695740,Technical
7706006,Technical
7660596,Technical
7665121,Technical
7663916,Technical
7700925,Other
7663296,Management
7668926,Technical
7707981,Other
7674408,Technical
7659834,Technical
7697912,Other
7660806,Technical
7671460,Technical
7672366,Other
78660191,Technical
78661879,Technical
7689045,Other
7701725,Technical
7681679,Non-Technical
7709966,Non-Technical
7701493,Technical
7656467,Other
7671225,Technical
7665326,Other
7667155,Technical
7698967,Technical
7699832,Technical
7673117,Technical
7655448,Technical
7676379,Management
7685789,Technical
7710207,Technical
7684592,Non-Technical
7696806,Technical
7661615,Technical
7708976,Technical
7710257,Technical
78655151,Technical
78659157,Technical
7676847,Other
7698828,Finance
78663680,Technical
7701508,Other
7663139,Technical
7687577,Technical
7664852,Non-Technical
7660009,Technical
78667000,Technical
78659728,Technical
7676731,Technical
7666780,Management
7671317,Technical
7660056,Non-Technical
7710950,Management
7674637,Technical
7670766,Technical
7672413,Technical
7655831,Technical
78666827,Finance
7705534,Technical
7660179,Other
7681484,Technical
7710372,Other
7702416,Other
7654963,Non-Technical
78665480,Technical
78657124,Technical
7687348,Technical
78655493,Other
7692999,Technical
78666949,Technical
7701634,Management
7678608,Technical
7674208,Non-Technical
78659741,Other
7657068,Technical
7660356,Management
7666567,Management
78665113,Technical
7693554,Management
7701260,Technical
7657451,Other
7685432,Non-Technical
7685102,Technical
7710630,Technical
7667437,Technical
7663188,Non-Technical
78665105,Non-Technical
7660940,Other
7702809,Technical
7692354,Technical
7691788,Technical
7711146,Technical
7684020,Technical
7675076,Other
7659795,Management
7684277,Management
78667970,Technical
7696279,Other
7659547,Technical
78667847,Other
7657561,Technical
7663712,Management
7696426,Technical
7663863,Other
7673920,Non-Technical
7664372,Technical
7694546,Technical
7670468,Technical
7700276,Other
7689153,Other
78660819,Technical
7680398,Technical
78654546,Technical
7701758,Technical
7679577,Technical
7663260,Technical
7665841,Technical
7698567,Technical
78660409,Technical
7692653,Non-Technical
7672662,Non-Technical
7655564,Technical
7679618,Technical
78663132,Technical
78663901,Technical
78657928,Non-Technical
7670554,Technical
7663355,Technical
7654381,Technical
7686880,Technical
7704385,Non-Technical
